gvkey,splticrm,datadate,ggroup,gind,gsector,gsubind,naics,sic,spcindcd,spcseccd,conm,tic,cusip
001598,BBB+,31/10/2015,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,30/11/2015,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,31/12/2015,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,31/01/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,29/02/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,31/03/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,30/04/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,31/05/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,30/06/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,31/07/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,31/08/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,30/09/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,31/10/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,30/11/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,31/12/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,31/01/2017,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001632,BBB+,31/01/2010,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,BBB+,28/02/2010,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,BBB+,31/03/2010,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,BBB+,30/04/2010,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,BBB+,31/05/2010,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,BBB+,30/06/2010,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,BBB+,31/07/2010,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,BBB+,31/08/2010,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/09/2010,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/10/2010,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/11/2010,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/12/2010,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/01/2011,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,28/02/2011,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/03/2011,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/04/2011,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/05/2011,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/06/2011,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/07/2011,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/08/2011,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/09/2011,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/10/2011,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/11/2011,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/12/2011,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/01/2012,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,29/02/2012,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/03/2012,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/04/2012,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/05/2012,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/06/2012,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/07/2012,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/08/2012,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/09/2012,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/10/2012,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/11/2012,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/12/2012,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/01/2013,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,28/02/2013,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/03/2013,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/04/2013,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/05/2013,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/06/2013,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/07/2013,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/08/2013,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/09/2013,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/10/2013,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/11/2013,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/12/2013,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/01/2014,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,28/02/2014,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/03/2014,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/04/2014,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/05/2014,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/06/2014,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/07/2014,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/08/2014,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/09/2014,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/10/2014,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/11/2014,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/12/2014,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/01/2015,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,28/02/2015,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/03/2015,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/04/2015,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/05/2015,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/06/2015,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/07/2015,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/08/2015,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/09/2015,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/10/2015,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/11/2015,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/12/2015,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/01/2016,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,29/02/2016,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/03/2016,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/04/2016,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,31/05/2016,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,A-,30/06/2016,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,BBB,31/07/2016,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,BBB,31/08/2016,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,BBB,30/09/2016,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,BBB,31/10/2016,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,BBB,30/11/2016,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,BBB,31/12/2016,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001632,BBB,31/01/2017,4530,453010,45,45301020,334413,3674,235,940,ANALOG DEVICES,ADI,032654105
001878,,31/01/2010,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,28/02/2010,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/03/2010,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,30/04/2010,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/05/2010,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,30/06/2010,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/07/2010,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/08/2010,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,30/09/2010,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/10/2010,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,30/11/2010,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/12/2010,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/01/2011,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,28/02/2011,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/03/2011,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,30/04/2011,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/05/2011,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,30/06/2011,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/07/2011,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/08/2011,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,30/09/2011,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/10/2011,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,30/11/2011,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/12/2011,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/01/2012,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,29/02/2012,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/03/2012,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,30/04/2012,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/05/2012,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,30/06/2012,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/07/2012,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/08/2012,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,30/09/2012,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,31/10/2012,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,,30/11/2012,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/12/2012,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/01/2013,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,28/02/2013,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/03/2013,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/04/2013,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/05/2013,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/06/2013,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/07/2013,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/08/2013,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/09/2013,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/10/2013,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/11/2013,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/12/2013,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/01/2014,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,28/02/2014,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/03/2014,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/04/2014,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/05/2014,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/06/2014,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/07/2014,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/08/2014,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/09/2014,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/10/2014,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/11/2014,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/12/2014,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/01/2015,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,28/02/2015,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/03/2015,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/04/2015,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/05/2015,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/06/2015,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/07/2015,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/08/2015,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/09/2015,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/10/2015,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/11/2015,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/12/2015,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/01/2016,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,29/02/2016,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/03/2016,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/04/2016,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/05/2016,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/06/2016,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/07/2016,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/08/2016,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/09/2016,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/10/2016,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,30/11/2016,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/12/2016,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
001878,BBB,31/01/2017,4510,451030,45,45103010,519130,7370,185,940,AUTODESK INC,ADSK,052769106
002136,A,31/01/2010,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,28/02/2010,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,31/03/2010,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,30/04/2010,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,31/05/2010,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,30/06/2010,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,31/07/2010,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,31/08/2010,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,30/09/2010,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,31/10/2010,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A,30/11/2010,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/12/2010,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/01/2011,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,28/02/2011,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/03/2011,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/04/2011,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/05/2011,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/06/2011,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/07/2011,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/08/2011,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/09/2011,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/10/2011,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/11/2011,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/12/2011,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/01/2012,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,29/02/2012,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/03/2012,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/04/2012,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/05/2012,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/06/2012,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/07/2012,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,31/08/2012,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
002136,A-,30/09/2012,5010,501010,50,50101020,517210,4812,715,974,VERIZON COMMUNICATIONS INC,VZ,92343V104
